date	content
2023-02-11 13:00:12+00:00	1:52PM]      IleEpo , Super , Oja oba, underneath Jubilee bridge connecting Charity intersection with it's adjoining routes is good for now. JustRite towards Mobil filling station is good for now.       
2023-02-11 13:00:12+00:00	U -turn, Hammadiya and Ijaye is good.  There's an impediment at Kola soon to be evacuated.  Alakuko is good.       
2023-02-11 13:00:14+00:00	There's a fallen truck at Amje awaiting evacuation as well. Movement connecting Ajegunle good.         
2023-02-11 13:45:30+00:00	     There's a  brokendown 40ft containerized truck on Carter bridge inward Eyineyo, Idumota.  However,  efforts are being made to recover it. Traffic is still under control by our men.   
2023-02-11 14:21:28+00:00	    Fagba intersection is slow from Station for those coming from Ishagavr/about, It’s moving slowly as well from Church bus stop for motorists coming from Jungle. Railway crossing to connect the intersection is also slow.
2023-02-11 14:21:29+00:00	There is faster movement on Jonathan Coker. Inward and outward of College road is free.  
2023-02-11 15:04:35+00:00	    Traffic inward and outward of third mainland bridge is very free. Iyana Oworo towards Ogudu and Alapere is also a rapid flow. Traffic moves gradually on Ojota bridge towards Tollgate due to massive turning at the Tollgate. Proceeding to Berger is faster.
2023-02-11 15:04:36+00:00	Return journey from Berger back to Iyana Oworo is good.     
2023-02-11 15:28:50+00:00	       Command/Ekoro and its adjoining corridor is having a steady movement but Ekoro is good to go inward Agbelekale is good. Command is busy but moving gradually. Adefemi is having steady moving traffic inward Oluwaga. 
2023-02-11 15:28:52+00:00	Amule is good but megida layby inward Ayobo round about is busy .   Ishefun road inward Megida is busy but free from Amule towards Church round about.    
2023-02-11 15:36:36+00:00	Meanwhile we also have it slow approaching Ojota bus stop due to the activities of public buses and also pedestrians crossings.    
2023-02-11 16:15:16+00:00	       Movement is slow at Ikorodu garage own to commercial buses activities. It’s faster beyond Benson heading towards Agric and Ogolonto enroute Odogun.  Odogun,Ajegunle,Thomas, Slow moving traffic between Rasco and Owode Onirin.
2023-02-11 16:15:17+00:00	Inward Mile12 and Kosofe is fair, but a bit slow approaching Ikosi bus stop.  inward and outward of Ajelogo is not bad either. Mile12 inward Kosofe is good.  Return journey is slightly busy at Demurin due to bus stop activities and Pedestrians crossing.
2023-02-11 16:15:18+00:00	It’s faster towards Kosofe but slight delay at Kosofe. Mile 12 bridge enroute Ikorodu is a rapid flow but expect slight delay at Majidun and Ogolonto. Moving better enroute Agric and Jumofac but slow from Benson to Garage. Sabo r/about is also busy.    
2023-02-11 16:21:23+00:00	     Traffic all the way from Marine bench bridge inward journey area B dawn hairways to flour Mills to eleganza round about is busy due to high influence of articulated trucks while from eleganza to connect Etisalat inward journey
2023-02-11 16:21:24+00:00	Mr Biggs to connect wharf gate proper is equally busy due to the slow movement into the Port.   The return journey from wharf gate back to eleganza to flour Mills to hairway dawn to levetics corridor to connect marine bench likewise to connect
2023-02-11 16:21:27+00:00	ijora bridge outward Apapa is good to go at this moment.  No record of impediment at the moment.           
2023-02-11 17:33:48+00:00	     Vehicular movement from pako inward Ago roundabout is busy due to the alternation at the junction and evening rush while movement inward uwanchuku drive junction is moving as expected.
2023-02-11 17:33:49+00:00	Uwanchuku drive junction inward cele enroute cele/ijesha fly over bridge is heavy but moving steadily due to the construction work at the other side of cele while the return journey back from ijesha inward cele in good shape for now.
2023-02-11 17:33:52+00:00	Movement from cele in Ago junction is slow but moving while the return journey back to pako is in good shape for now.   Movement from oke afa enroute pako,kogberegbe,omonide, ishaga,college,Aye inward limca is busy but moving due to the
2023-02-11 17:33:54+00:00	evening rush while movement from limca inward laspotech/ daleko bridge also busy but moving .  No record of Impediment at the moment.           
2023-02-11 18:20:25+00:00	     FromOdogun, Ajegunle,thomas,irawo, weighbridge,owodeonirin,owodeElede,mile12 to Ajelogo in and out,mile12 to kosofe is good to go same as movement From
2023-02-11 18:20:26+00:00	Kosofe,mile12,owodeElede,Owodeonirin, weighbridge,irawo,thomas,ajegunle to odogun is good to go           
2023-02-11 19:01:45+00:00	     Ekoro and it's adjoining location is building up gradually, traffic inward agbelekale is good but busy at the intersection.  Movement inward Ile iwe is good but approaching command is busy due to the tricycle activities,
2023-02-11 19:01:46+00:00	traffic inward dog center to gospel ikanla oju odo is moving fine but approaching adefemi is busy due to the alternation coupled with the high influx.  Movement inward church round about is moving steadily, movement inward oluwaga amule
2023-02-11 19:01:48+00:00	is good but busy inward megida to ayobo round about.   Ishefun road inward megida is busy but moving steadily while traffic inward amule oluwaga is good asides the delay at the alternation.   Movement inward church round about is good to adefemi,
2023-02-11 19:01:50+00:00	traffic inward ikanla oju odo to command is good but approaching command is busy.   No record of Impediment for now.           
2023-02-11 19:21:53+00:00	      A car has broken down with rear tyre problem, just in front of Stanbic bank, inwards Shasha. Resultant backlog of traffic is currently at Akowonjo roundabout. Effort is currently being made to get it out of the roadway.     
2023-02-11 19:57:47+00:00	      Cement inward Dopemu underneath the bridge to Pako, Goye, iyana Ipaja is good.  Goye intersection inward Alaguntan Alimosho road, Akiwowo to Moshalasi inward and outward is also good.
2023-02-11 19:58:04+00:00	Dopemu underneath the bridge,  navigating  Akowonjo round about, Sha Sha round about, Cele, Shobo Kwara, Jimoh, Vulcanizer, Micom is still encouraging approaching Ogunlana to connect Egbeda is busy, due to commercial buses activities.
2023-02-11 19:58:28+00:00	Return journey from Egbeda to connect Lagos Abeokuta express way is good also, like ise Swipha, Agbotikuyo, Oniwaya axis.          
2023-02-12 06:17:12+00:00	     Oja Oba and Charity Intersections including all its adjoining routes are in a good shape.  IleEpo corridor both in and out is good.  The stretch of Ajegunle-Abule Egba both inward and outward is very good.    
2023-02-12 06:23:42+00:00	     A broken down PSP Truck at Bakery B/stop in front of UBA bank inward Egbeda having a Clutch problem. This is gradually causing traffic backlog but   has been contacted for removal.     
2023-02-12 06:28:14+00:00	     In and out of Lagos Ibadan expressway from Otedola to Kara and the return journey from Kara back to Otedola is good. Good movement on Oba Ogunnusi road from River Valley to Omole junction aside alternation.
2023-02-12 06:28:14+00:00	Omole inward Ogba, Odoeran is also good aside alternation. Return journey from Odoeran back to River Valley is good aside alternation.    
2023-02-12 06:35:06+00:00	     The stretch of Osolo way down to 7&amp;8 junction to connect Airport Road in and out is very free. Airport Road enroute International down to Nahco is good. Apakun link bridge to connect Oshodi and Apapa/Oshodi expressway by DHL is also free.
2023-02-12 06:35:07+00:00	Movement from Toyota to 5star enroute Aswani Road by Emzor Pharmaceutical Bent  to Aswani junction is free. Ajao Gate inward Lateef Salami to Jesus House is good. Mubostic inward Canoe, Chivita down Lukman Atobajeun to link Hollandia Way is good.
2023-02-12 06:35:09+00:00	Kolawole Shonibare by Eleganza to navigate back to Osolo Way and Airport Road is good.    
2023-02-12 06:47:14+00:00	       A lone accident of a 20ftx2 Container Truck at Ijaye opposite Danco filling station inward Toll Gate having minimal effect on traffic movement at the moment. 
2023-02-12 06:47:15+00:00	Process is on with LRU contacted for evacuation while Officers are on ground doing the needful.    
2023-02-12 07:05:54+00:00	     Movement  is good all the way from NNPC down to Kakawa junction, Cathedral Church enroute Nitel intersection  to connect outer Marina. CMS Bridge down to Odunlami Street is good.
2023-02-12 07:32:54+00:00	     Command Ekoro is good.  Agbelekale is a little busy with church activities. Ile-Iwe is good, Command is busy at intersection. Movement inward Dog Center, Gospel, Ikanla, Oju odo is good.
2023-02-12 07:32:55+00:00	Adefemi inward Oluwaga, Amule, Megida to Ayobo round about is good.  Ishefun road inward Megida down to Amule is good.    
2023-02-12 07:50:20+00:00	       A lone accident of a loaded Truck with ply-woods ascending the Tsunami bridge.   is already on ground for evacuation. 
2023-02-12 08:00:03+00:00	     Good movement in and out of 3rd Mainland Bridge. Good movement from Adeniji down to Simpson under bridge. Obalende bridge is good down to Onikan round about. Onikan bridge descending Flag House is good.
2023-02-12 08:00:08+00:00	CMS Bridge inward UBA is good while return journey from Apogbon bridge descending CMS by outer Marina inward State House is good. Officers Mess ascending McWen Bridge down to Bonny Camp is good. Obalende Bridge and the stretch of Ilubirin down to Adeniji is is good.
2023-02-12 08:00:10+00:00	Osborne road inward Emergency Point to connect Ilubirin is good.    
2023-02-12 08:08:29+00:00	          In and out of 3rd Mainland Bridge is good. Iyana-oworo Inward Olopomeji and Gbagada Express Way is good. Charley Boy inward Gbagada down to Car Wash and Oworoshoki is good.
2023-02-12 08:08:30+00:00	Bariga: Deeper life Church at Ifako inward Tanterlizer to New Garage and Baale is good. Oworo Link Bridge to Olojojo is good. Temple to Laide down to Bariga R/About is good. Odunsi, Ilaje down to Chemist is good.
2023-02-12 08:08:31+00:00	Pako to Unilag Gate and Abule Oja is good. Same applies to the return journey.    
2023-02-12 08:42:51+00:00	       Traffic is gd from Ajuwon Rd inw Elliot, Rogo Jnctn approaching Ishaga R/Abt.  Traffic is gd from Toyin inw Ishaga Market where it gets slow inw Ishaga.       
2023-02-12 08:42:54+00:00	Traffic is gd inw Balogun, Gudugba, Lonlo and St. Kizoto turning is gd, then slow at the turning.  Moving inw Fagba jnctn is gd but slow at Fagba.  Olayiwola inw Amala jnctn, Ayodele approaching NNPC is gd, then slow inw Fagba jnctn.      
2023-02-12 08:42:57+00:00	Traffic gd leaving Fagba thru Fagba B/Stop, Aina, Church, Jungle, College by Ifako International thru Imola, Oyemeku, Odejobi approaching Pen Cinema.       
2023-02-12 08:47:22+00:00	       Traffic is gd in and out of Oba Ogunji Rd.  Traffic is gd in and out of Ogba Rd.  Traffic is gd in and out of Ijaiye Rd.  Traffic is gd in and out of Wemco Rd.  Traffic is gd in and out of Acme Rd       
2023-02-12 08:55:51+00:00	      Traffic is gd from Kara thru Berger all the way to Ojota Bridge, Ifako and Olopomeji.  Traffic in and out of the Third Mainland Bridge is gd at the moment.       
2023-02-12 08:59:14+00:00	        Traffic in and out of VI is gd.  Ahmadu Bello is gd; Adeola Odeku is gd; Akin Adesola is gd; Kofo Abayomi is gd; Adetokunboh Ademola is gd; Ajose Adeogun is gd; Aboyade Cole is gd.       
2023-02-12 09:03:31+00:00	     Traffic in and out of Ikoyi is gd.  Osborne is gd; Alfred Rewane is gd; Falomo Bridge is gd; Awolowo Rd is gd; Ikoyi Rd is gd; Keffi is gd; Bourdillon, Alexander and Gerard all gd.       
